id,ribotype
1753,"['029', '066', '078', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', '045/1', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
1754,"['078/4', '033', '126']"
1755,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
1756,['CloneAT-7']
1757,['045/1']
1758,['444']
1759,['251']
1760,['029']
1761,['012']
1762,['StrainCD196']
1763,['AI5']
1764,"['524', '519', '029', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1765,"['AI-56', '444', '063']"
1766,"['012', '247', '434']"
1767,"['176', '247']"
1768,"['CloneB-14', '524']"
1769,['247']
1770,['247']
1771,['029']
1772,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1773,['012']
1774,['045/1']
1775,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
1776,['542']
1777,['078']
1778,"['045/1', 'CloneAT-17', 'CloneAT-9']"
1779,"['029', '066', '078', 'CloneA-15', 'CloneAT-3', '251', '012', '078/4', '066/2', 'CloneAT-16', '045', '524', '045/1', '033', '542', '441', 'CloneAT-12', 'CloneB-11', 'CloneAT-7', 'AI5', 'CloneAT-9']"
1780,"['078/4', '033', '126']"
1781,"['066/2', 'CloneAT-16', 'StrainCD196', '045', 'CloneAT-3', '066', '251', '033', 'CloneAT-7', '247', '063/1', '078', '012', 'CloneA-6', '126']"
1782,['012']
1783,['AI5']
1784,"['444', '247']"
1785,['542']
1786,['StrainCD196']
1787,"['066', '251', '045/1', '063/1', '078']"
1788,['033']
1789,['063']
1790,['StrainCD196']
1791,['126']
1792,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
1793,"['AI-56', '444', '063']"
1794,['247']
1795,"['029', '444', '434', '519']"
1796,['045/1']
1797,"['524', '519', '029', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1798,"['029', '078', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '033', 'Strain630', 'CloneAT-17', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-9', '126']"
1799,['063/1']
1800,['AI5']
1801,['StrainCD196']
1802,['StrainCD196']
1803,"['CloneB-14', '524']"
1804,"['176', '029', 'Strain027', 'AI-56', '063/1', '434', '444', '012', '441/3', 'CloneA-6', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12']"
1805,"['CloneB-11', '012', 'CloneA-15', '126']"
1806,['012']
1807,"['029', '066', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '012', '066/2', 'CloneAT-16', '045', '524', '519', '033', 'CloneAT-17', '247', '542', 'AI5', 'CloneAT-9']"
1808,"['066/2', '066', '251', '045/1', '033', '063/1', '078', '542', '078/4']"
1809,"['029', 'Strain630', '524']"
1810,['012']
1811,['484']
1812,['012']
1813,['063/1']
1814,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1815,['StrainCD196']
1816,"['176', '029', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '434', '444', '012', '441/3', 'CloneA-6', 'CloneAT-16', '524', '519', '001', 'CloneAT-14', '063', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneB-12', 'AI5', 'CloneAT-9']"
1817,['012']
1818,"['176', '029', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '434', '444', '012', '441/3', 'CloneA-6', 'CloneAT-16', '524', '519', '001', 'CloneAT-14', '063', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneB-12', 'AI5', 'CloneAT-9']"
1819,['012']
1820,['StrainCD196']
1821,['434']
1822,['434']
1823,"['029', 'Strain630', '524']"
1824,"['066', '251', '045/1', '063/1', '078']"
1825,"['AI-56', '444', '063']"
1826,"['176', '029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1827,['012']
1828,['StrainCD196']
1829,['063/1']
1830,['029']
1831,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1832,['063/1']
1833,['045/1']
1834,['029']
1835,['542']
1836,['078']
1837,['012']
1838,['AI5']
1839,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
1840,"['251', '063/1']"
1841,"['066/2', '524', '033', 'AI5', '012', '078/4']"
1842,"['066/2', '066', '251', '045/1', '033', '063/1', '078', '542', '078/4']"
1843,['029']
1844,['Strain630']
1845,['066']
1846,"['066', '066/2', '045']"
1847,['519']
1848,['063/1']
1849,['029']
1850,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1851,['524']
1852,['012']
1853,['001']
1854,"['029', 'Strain630', '524']"
1855,['027']
1856,['063']
1857,['001']
1858,"['StrainCD196', '029', 'AI-56', '045/1', '063', 'CloneAT-17', '444', 'CloneAT-9', '441/3']"
1859,['444']
1860,['CloneAT-7']
1861,['251']
1862,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', '434', '444', '012', '078/4', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '033', '247', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-8', 'AI5', 'CloneAT-9']"
1863,"['029', '251']"
1864,['029']
1865,"['078/4', '033', '126']"
1866,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
1867,"['444', '247']"
1868,"['176', '029', '066', '078', 'CloneAT-3', '251', '063/1', '434', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', '033', '247', '542', 'CloneAT-1', '441', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
1869,['001']
1870,"['029', 'Strain630', '524']"
1871,['063/1']
1872,['029']
1873,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1874,['524']
1875,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
1876,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
1877,['063/1']
1878,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1879,['001']
1880,"['029', 'Strain630', '524']"
1881,['001']
1882,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1883,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1884,['001']
1885,"['029', 'Strain630', '524']"
1886,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1887,"['029', 'Strain630', '524']"
1888,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1889,['247']
1890,['247']
1891,['441/3']
1892,['029']
1893,"['CloneAT-16', 'StrainCD196', 'CloneAT-3', '066', '251', '045/1', '063', '033', 'CloneAT-7', 'CloneAT-17', '247', '063/1', '434', '542', '078', '444', 'CloneB-12', 'CloneAT-9']"
1894,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1895,['CloneB-14']
1896,['247']
1897,['251']
1898,['484']
1899,['524']
1900,['434']
1901,"['CloneAT-1', '441', 'CloneAT-8', '444']"
1902,"['176', '029', 'Strain027', 'AI-56', '434', '444', '012', '519', '484', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneB-12']"
1903,"['AI-56', '063', '247', '542', '444', '012']"
1904,['441/3']
1905,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444']"
1906,"['012', '247']"
1907,['247']
1908,"['444', '441/3']"
1909,['029']
1910,['542']
1911,"['519', '066', '078', '444', '012']"
1912,"['519', '029', '066', '045/1', '251', '063/1', '434', '542', '078']"
1913,"['029', '066', 'Strain027', 'CloneA-15', 'CloneAT-3', '063/1', '434', '444', '012', '066/2', 'CloneAT-16', '045', '524', '519', '484', '063', '033', 'CloneAT-17', '247', '542', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9']"
1914,['001']
1915,"['247', '542']"
1916,['484']
1917,['524']
1918,"['CloneAT-12', '176', '029', 'CloneAT-11', 'CloneAT-14', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'CloneB-12', '441', '012', '444']"
1919,['012']
1920,"['251', '078/4', '063/1', '033']"
1921,"['066/2', 'CloneAT-16', 'StrainCD196', '045', 'CloneAT-3', '247', '012']"
1922,"['066', '251', 'CloneAT-7', '063/1', '078', 'CloneA-6', '126']"
1923,"['033', '126']"
1924,['029']
1925,['StrainCD196']
1926,['CloneB-14']
1927,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1928,"['066/2', '066', '251', '045/1', '063/1', '078', '126', '078/4', '078ecdc']"
1929,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1930,['484']
1931,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1932,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1933,"['CloneB-11', '033', '247', '063/1', '434', '444', 'CloneA-15', '126']"
1934,"['AI-56', '444', '063']"
1935,"['Strain630', '542']"
1936,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1937,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1938,['Strain630']
1939,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1940,['CloneB-14']
1941,['126']
1942,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
1943,"['StrainCD196', '029', 'AI-56', '045/1', '063', 'CloneAT-17', '444', 'CloneAT-9', '441/3']"
1944,['444']
1945,['CloneAT-7']
1946,['251']
1947,"['012', '247', '434']"
1948,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', '434', '444', '012', '078/4', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '033', 'Strain630', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-8', 'AI5', 'CloneAT-9']"
1949,"['029', '251']"
1950,['063/1']
1951,['251']
1952,['012']
1953,"['StrainCD196', '524', '519', '247', 'CloneAT-8', '542', '441/3']"
1954,['StrainCD196']
1955,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1956,['542']
1957,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '066/2', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'AI5', 'CloneAT-9', '126']"
1958,"['444', 'CloneAT-16', 'CloneAT-8', 'CloneAT-7']"
1959,['247']
1960,"['434', '519']"
1961,['519']
1962,"['029', 'Strain027', 'CloneA-15', '078ecdc', '063/1', '434', '444', '012', '524', '519', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9']"
1963,['542']
1964,"['066/2', 'AI5', 'CloneAT-16', 'CloneAT-3', '045', '524', 'CloneAT-9', '029', '066', '251', 'CloneAT-12', 'CloneAT-7', 'CloneAT-17', '542', '012']"
1965,"['066/2', 'CloneAT-16', 'StrainCD196', '045', 'CloneAT-3', '247', '012']"
1966,['542']
1967,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1968,['434']
1969,['434']
1970,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
1971,['063/1']
1972,['434']
1973,['029']
1974,['542']
1975,['078']
1976,['251']
1977,['012']
1978,['484']
1979,['524']
1980,['434']
1981,['434']
1982,"['CloneAT-1', '441', 'CloneAT-8', '444']"
1983,"['CloneAT-12', '176', '519', '029', 'AI-56', '001', 'CloneAT-11', 'CloneAT-14', '063', 'CloneAT-1', 'Strain630', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1984,"['AI-56', '063', '247', '542', '444', '012']"
1985,['AI5']
1986,['247']
1987,['444']
1988,"['441', '012']"
1989,"['066/2', '251', '033', '063/1', 'AI5', '012', '078/4']"
1990,"['066/2', '066', '251', '045/1', '033', '063/1', '078', '078/4']"
1991,['029']
1992,"['029', '066', 'Strain027', 'CloneA-15', 'CloneAT-3', '063/1', '434', '444', '012', '066/2', 'CloneAT-16', '045', '524', '519', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9']"
1993,"['066/2', 'AI5', 'CloneAT-16', 'CloneAT-3', '045', '524', '519', '029', '066', '251', 'CloneAT-9', '033', 'CloneAT-17', '247', '063/1', '542', '012', '078ecdc']"
1994,['247']
1995,['029']
1996,"['519', '066', '251', '078', '441/3']"
1997,"['045/1', 'CloneAT-7', '063/1', '542', '441', '012', '027', 'CloneA-6', '126']"
1998,"['066', '251', '045/1', '033', '063/1', '078', '078/4', '126']"
1999,"['CloneB-11', '033', '012', 'CloneA-15', '126']"
2000,['251']
2001,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2002,['542']
2003,"['029', 'Strain630']"
2004,['029']
2005,"['StrainCD196', 'CloneAT-8', '519']"
2006,"['519', '247', '434', '542', 'Strain027', '444', '012']"
2007,['484']
2008,['001']
2009,['029']
2010,"['078/4', '033', '126']"
2011,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
2012,['247']
2013,['444']
2014,"['176', '247']"
2015,"['029', '066', '078', 'CloneAT-3', '251', '063/1', '434', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', '033', '247', '542', 'CloneAT-1', '441', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
2016,['484']
2017,"['AI-56', '444', '063', '434']"
2018,['001']
2019,"['029', '444', 'AI-56', '063']"
2020,"['519', '247', '434', '542', 'Strain027', '444', '012']"
2021,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
2022,"['176', '524', '029', '484', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'CloneB-12', '441', '012', '444']"
2023,"['029', 'Strain630']"
2024,"['247', '542']"
2025,"['176', '524', '029', '484', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'CloneB-12', '441', '012', '444']"
2026,"['StrainCD196', '441/3']"
2027,"['029', '444', 'AI-56', '063']"
2028,['029']
2029,['063/1']
2030,['176']
2031,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2032,['029']
2033,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2034,['444']
2035,['542']
2036,['Strain630']
2037,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2038,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
2039,"['012', '524']"
2040,"['StrainCD196', '441/3']"
2041,"['StrainCD196', 'CloneAT-8', '519']"
2042,"['247', '542']"
2043,['251']
2044,['484']
2045,['524']
2046,['434']
2047,['434']
2048,"['CloneAT-8', 'CloneAT-1', '441', '012', '444']"
2049,"['176', '029', 'Strain027', 'AI-56', '434', '444', '012', '441/3', '524', '519', '484', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-8', 'CloneB-12']"
2050,['StrainCD196']
2051,"['AI-56', '063', '247', '542', '444', '012']"
2052,['542']
2053,['Strain630']
2054,['001']
2055,"['CloneAT-12', '524', '519', '029', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1']"
2056,"['444', '441/3']"
2057,['029']
2058,['StrainCD196']
2059,['441/3']
2060,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444']"
2061,"['CloneAT-12', 'CloneB-11', 'CloneAT-9', '441/3', '029', '033', 'CloneAT-7', 'Strain630', '063/1', '434', '444', '012', '027', 'CloneA-15', '126']"
2062,['Strain630']
2063,"['029', '066', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '012', '066/2', 'CloneAT-16', '045', '524', '519', '033', 'CloneAT-17', '247', '542', 'AI5', 'CloneAT-9']"
2064,"['029', 'Strain630']"
2065,['542']
2066,"['Strain630', '542']"
2067,['001']
2068,"['CloneAT-12', '524', '519', '029', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1']"
2069,"['444', '441/3']"
2070,['029']
2071,"['012', '247']"
2072,['247']
2073,"['444', '441/3']"
2074,['029']
2075,['542']
2076,"['519', '066', '078', '444', '012']"
2077,"['519', '029', '066', '045/1', '251', '033', '063/1', '434', '542', '078', '078/4', '126']"
2078,"['029', '066', 'Strain027', 'CloneA-15', 'CloneAT-3', '063/1', '434', '444', '012', '066/2', 'CloneAT-16', '045', '524', '519', '484', '063', '033', 'CloneAT-17', '247', '542', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9']"
2079,"['066/2', '524', '033', 'AI5', '012', '078/4']"
2080,"['484', '441', '012']"
2081,['001']
2082,['126']
2083,['029']
2084,"['StrainCD196', '519', '247', 'CloneAT-8', '542', '441/3']"
2085,['StrainCD196']
2086,['484']
2087,['524']
2088,['434']
2089,"['CloneAT-12', '176', '519', '029', '441', 'AI-56', 'CloneAT-11', 'CloneAT-14', '063', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
2090,['444']
2091,['012']
2092,"['066/2', '066', '251', '045/1', '033', '063/1', '078', '078/4']"
2093,"['066/2', 'AI5', 'CloneAT-16', 'StrainCD196', '045', '524', 'CloneAT-3', '029', '066', '251', 'CloneAT-9', 'CloneAT-12', 'CloneAT-7', 'CloneAT-17', '247', '542', '012']"
2094,"['066', '251', '045/1', 'CloneAT-7', '063/1', '078', '542', '441', '012', 'CloneA-6', '126']"
2095,"['CloneB-11', '033', '012', 'CloneA-15', '126']"
2096,"['434', '519']"
2097,['484']
2098,['126']
2099,"['434', '519']"
2100,['444']
2101,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2102,"['066', '066/2', '045']"
2103,['StrainCD196']
2104,"['AI-56', '063', '247', '542', '444', '012']"
2105,['444']
2106,['247']
2107,['247']
2108,"['027', '519', '441/3']"
2109,"['066', '045/1', '542', '441', '012']"
2110,"['066', '251', 'CloneAT-7', '063/1', '078', 'CloneA-6', '126']"
2111,['484']
2112,"['AI-56', '444', '001', '063']"
2113,"['519', '029', 'AI-56', '063', '247', '542', 'Strain027', '444', '012']"
2114,"['CloneAT-12', '176', '029', 'CloneAT-11', 'CloneAT-14', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'CloneB-12', '441', '012', '444']"
2115,"['029', 'Strain630']"
2116,['029']
2117,"['012', '524']"
2118,"['CloneAT-8', 'StrainCD196', '441/3', '519']"
2119,"['247', '542']"
2120,['444']
2121,['126']
2122,"['444', '063']"
2123,"['176', '029', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '434', '444', '012', '441/3', 'CloneA-6', 'CloneAT-16', '524', '519', '001', 'CloneAT-14', '063', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneB-12', 'AI5', 'CloneAT-9']"
2124,['012']
2125,['247']
2126,"['524', '519', '001', '434', '542']"
2127,['029']
2128,"['066', '251', '045/1', '033', '063/1', '078', '078/4', '126']"
2129,"['CloneB-11', '012', 'CloneA-15']"
2130,"['033', '126']"
2131,['029']
2132,['126']
2133,"['029', '012', 'Strain630']"
2134,"['CloneB-11', '484', '033', '063/1', '434', '444', 'CloneA-15', '126']"
2135,"['StrainCD196', '441/3', '029', 'Strain630', '012', '027']"
2136,"['434', '519']"
2137,['519']
2138,"['029', 'Strain027', 'CloneA-15', '078ecdc', '063/1', '434', '444', '012', '524', '519', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9']"
2139,"['066/2', 'AI5', 'CloneAT-16', 'CloneAT-3', '045', '524', 'CloneAT-9', '029', '066', '251', 'CloneAT-12', 'CloneAT-7', 'CloneAT-17', '542', '012']"
2140,"['066/2', 'CloneAT-16', 'StrainCD196', '045', 'CloneAT-3', '247', '012']"
2141,['542']
2142,"['CloneAT-12', '524', '519', '029', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2143,['434']
2144,['434']
2145,['542']
2146,['Strain630']
2147,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2148,['StrainCD196']
2149,['484']
2150,['CloneAT-16']
2151,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
2152,['029']
