id,count
1047,2
1048,18
1049,8
1050,17
1051,3
1052,62
1053,2
1054,3
1055,2
1056,31
1057,64
1058,71
1059,18
1060,94
1061,18
1062,70
1063,73
1064,14
1065,2
1066,77
1067,13
1068,3
1069,62
1070,2
1071,4
1072,17
1073,58
1074,48
1075,47
1076,6
1077,2
1078,23
1079,3
1080,63
1081,2
1082,23
1083,91
1084,4
1085,3
1086,67
1087,3
1088,82
1089,7
1090,21
1091,23
1092,2
1093,10
1094,81
1095,22
1096,22
1097,20
1098,2
1099,23
1100,43
1101,2
1102,59
1103,45
1104,6
1105,4
1106,23
1107,15
1108,2
1109,42
1110,9
1111,9
1112,21
1113,86
1114,91
1115,14
1116,6
1117,7
1118,63
1119,31
1120,23
1121,23
1122,18
1123,93
1124,22
1125,15
1126,20
1127,2
1128,12
1129,7
1130,21
1131,4
1132,70
1133,27
1134,108
1135,22
1136,57
1137,22
1138,2
1139,91
1140,3
1141,20
1142,19
1143,3
1144,2
1145,7
1146,86
1147,70
1148,65
1149,2
1150,11
1151,2
1152,59
1153,2
1154,15
1155,3
1156,3
1157,18
1158,69
1159,5
1160,5
1161,83
1162,42
1163,51
1164,23
1165,6
1166,4
1167,2
1168,47
1169,2
1170,92
1171,15
1172,3
1173,19
1174,2
1175,21
1176,3
1177,23
1178,94
1179,64
1180,95
1181,7
1182,82
1183,3
1184,2
1185,58
1186,2
1187,3
1188,31
1189,22
1190,13
1191,9
1192,61
1193,94
1194,82
1195,5
1196,2
1197,3
1198,23
1199,3
1200,72
1201,52
1202,6
1203,69
1204,67
1205,9
1206,5
1207,13
1208,95
1209,18
1210,3
1211,8
1212,17
1213,17
1214,3
1215,3
1216,19
1217,62
1218,2
1219,128
1220,3
1221,2
1222,31
1223,64
1224,2
1225,61
1226,3
1227,3
1228,2
1229,17
1230,23
1231,3
1232,19
1233,72
1234,92
1235,2
1236,18
1237,70
1238,20
1239,12
1240,69
1241,3
1242,14
1243,2
1244,76
1245,13
1246,3
1247,62
1248,2
1249,4
1250,17
1251,59
1252,48
1253,2
1254,45
1255,2
1256,47
1257,17
1258,10
1259,6
1260,9
1261,2
1262,6
1263,92
1264,2
1265,3
1266,22
1267,2
1268,2
1269,13
1270,52
1271,15
1272,23
1273,23
1274,21
1275,3
1276,63
1277,2
1278,23
1279,90
1280,4
1281,16
1282,22
1283,3
1284,64
1285,82
1286,23
1287,157
1288,2
1289,16
1290,7
1291,21
1292,23
1293,2
1294,89
1295,3
1296,6
1297,5
1298,2
1299,31
1300,3
1301,13
1302,81
1303,2
1304,22
1305,86
1306,61
1307,63
1308,31
1309,2
1310,7
1311,22
1312,22
1313,20
1314,23
1315,23
1316,94
1317,7
1318,85
1319,17
1320,23
1321,63
1322,5
1323,64
1324,47
1325,6
1326,4
1327,23
1328,15
1329,2
1330,40
1331,2
1332,9
1333,23
1334,173
1335,94
1336,2
1337,35
1338,2
1339,3
1340,22
1341,9
1342,2
1343,61
1344,41
1345,26
1346,2
1347,23
1348,21
1349,86
1350,23
1351,91
1352,85
1353,14
1354,82
1355,5
1356,6
1357,7
1358,63
1359,31
1360,23
1361,23
1362,3
1363,31
1364,22
1365,8
1366,23
1367,63
1368,93
1369,22
1370,15
1371,20
1372,2
1373,2
1374,68
1375,23
1376,7
1377,18
1378,93
1379,22
1380,3
1381,69
1382,27
1383,107
1384,22
1385,3
1386,22
1387,2
1388,3
1389,19
1390,19
1391,3
1392,7
1393,4
1394,22
1395,3
1396,4
1397,63
1398,89
1399,2
1400,67
1401,2
1402,87
1403,2
1404,2
1405,22
1406,2
1407,10
1408,81
1409,87
1410,2
1411,6
1412,5
1413,2
1414,2
1415,13
1416,52
1417,20
1418,7
1419,8
1420,84
1421,2
1422,22
1423,86
1424,87
1425,20
1426,2
1427,5
1428,20
1429,82
1430,42
1431,93
1432,92
1433,3
1434,19
1435,84
1436,93
1437,3
1438,19
1439,94
1440,22
1441,91
1442,3
1443,3
1444,82
1445,7
1446,92
1447,48
1448,82
1449,92
1450,23
1451,15
1452,3
1453,3
1454,95
1455,3
1456,19
1457,21
1458,89
1459,3
1460,19
1461,93
1462,94
1463,7
1464,94
1465,64
1466,23
1467,85
1468,95
1469,2
1470,3
1471,15
1472,71
1473,2
1474,67
1475,2
1476,3
1477,31
1478,22
1479,20
1480,93
1481,13
1482,9
1483,3
1484,2
1485,82
1486,2
1487,6
1488,2
1489,2
1490,2
1491,13
1492,94
1493,2
1494,54
1495,67
1496,23
1497,9
1498,5
1499,13
1500,95
1501,3
1502,95
1503,68
1504,2
1505,62
1506,3
1507,18
1508,18
1509,70
1510,2
1511,6
1512,48
1513,23
1514,3
1515,82
1516,7
1517,23
1518,13
1519,23
1520,23
1521,22
1522,7
1523,3
1524,21
1525,3
1526,9
1527,3
1528,17
1529,127
1530,2
1531,60
1532,3
1533,3
1534,17
1535,23
1536,2
1537,45
1538,2
1539,17
1540,10
1541,6
1542,92
1543,3
1544,15
1545,157
1546,16
1547,92
1548,2
1549,34
1550,15
1551,61
1552,67
1553,23
1554,4
1555,22
1556,4
1557,89
1558,19
1559,93
1560,3
1561,23
1562,2
1563,61
1564,3
1565,3
1566,22
1567,3
1568,69
1569,2
1570,70
1571,48
1572,23
1573,17
1574,4
1575,19
1576,22
1577,3
1578,23
1579,19
1580,19
1581,2
1582,45
1583,23
1584,3
1585,45
1586,15
1587,7
1588,104
1589,2
1590,20
1591,94
1592,72
1593,23
1594,3
1595,2
1596,18
1597,23
1598,23
1599,70
1600,23
1601,20
1602,82
1603,12
1604,61
1605,69
1606,3
1607,23
1608,82
1609,8
1610,2
1611,76
1612,14
1613,3
1614,64
1615,69
1616,2
1617,6
1618,42
1619,2
1620,7
1621,38
1622,2
1623,38
1624,69
1625,3
1626,15
1627,18
1628,2
1629,8
1630,6
1631,3
1632,54
1633,16
1634,64
1635,7
1636,110
1637,70
1638,2
1639,15
1640,92
1641,9
1642,17
1643,3
1644,17
1645,76
1646,13
1647,22
1648,84
1649,19
1650,2
1651,2
1652,94
1653,56
1654,22
1655,22
1656,94
1657,13
1658,2
1659,2
1660,21
1661,85
1662,2
1663,71
1664,23
1665,23
1666,22
1667,23
1668,23
1669,23
1670,23
1671,15
1672,90
1673,4
1674,23
1675,45
1676,2
1677,22
1678,3
1679,21
1680,18
1681,85
1682,23
1683,23
1684,23
1685,23
1686,156
1687,2
1688,16
1689,5
1690,22
1691,2
1692,31
1693,2
1694,18
1695,70
1696,23
1697,22
1698,86
1699,3
1700,65
1701,11
1702,59
1703,15
1704,2
1705,69
1706,3
1707,64
1708,31
1709,9
1710,2
1711,23
1712,23
1713,22
1714,3
1715,23
1716,22
1717,20
1718,69
1719,23
1720,3
1721,10
1722,84
1723,6
1724,7
1725,8
1726,84
1727,86
1728,94
1729,23
1730,62
1731,3
1732,6
1733,23
1734,3
1735,3
1736,109
1737,2
1738,16
1739,2
1740,44
1741,2
1742,9
1743,21
1744,159
1745,94
1746,34
1747,89
1748,42
1749,3
1750,22
1751,69
1752,2
1753,68
1754,48
1755,3
1756,44
1757,22
1758,9
1759,23
1760,2
1761,68
1762,59
1763,46
1764,2
1765,15
1766,26
1767,3
1768,93
1769,11
1770,19
1771,2
1772,2
1773,54
1774,22
1775,22
1776,13
1777,2
1778,2
1779,3
1780,22
1781,2
1782,19
1783,76
1784,15
1785,17
1786,2
1787,22
1788,14
1789,5
1790,63
1791,31
1792,23
1793,23
1794,3
1795,6
1796,4
1797,38
1798,2
1799,7
1800,18
1801,2
1802,2
1803,18
1804,23
1805,23
1806,92
1807,69
1808,15
1809,22
1810,5
1811,83
1812,2
1813,11
1814,22
1815,22
1816,5
1817,3
1818,15
1819,68
1820,18
1821,2
1822,6
1823,18
1824,3
1825,93
1826,22
1827,22
1828,107
1829,2
1830,69
1831,27
1832,107
1833,22
1834,3
1835,22
1836,69
1837,2
1838,13
1839,27
1840,3
1841,19
1842,69
1843,19
1844,3
1845,2
1846,2
1847,71
1848,37
1849,4
1850,3
1851,87
1852,2
1853,158
1854,20
1855,2
1856,23
1857,23
1858,23
1859,8
1860,3
1861,14
1862,15
1863,2
1864,10
1865,81
1866,43
1867,59
1868,22
1869,15
1870,21
1871,5
1872,83
1873,92
1874,87
1875,2
1876,23
1877,6
1878,5
1879,95
1880,3
1881,22
1882,2
1883,95
1884,20
1885,3
1886,5
1887,2
1888,173
1889,95
1890,2
1891,93
1892,87
1893,2
1894,22
1895,20
1896,21
1897,3
1898,83
1899,94
1900,3
1901,7
1902,7
1903,3
1904,3
1905,23
1906,68
1907,94
1908,2
1909,18
1910,2
1911,5
1912,2
1913,2
1914,6
1915,20
1916,89
1917,3
1918,8
1919,22
1920,5
1921,5
1922,24
1923,44
1924,21
1925,23
1926,5
1927,3
1928,19
1929,23
