id,count
1090,2
1091,43
1092,23
1093,1
1094,1
1095,1
1096,1
1097,1
1098,2
1099,37
1100,14
1101,5
1102,74
1103,2
1104,19
1105,1
1106,1
1107,94
1108,1
1109,72
1110,23
1111,3
1112,2
1113,1
1114,17
1115,23
1116,23
1117,70
1118,23
1119,1
1120,20
1121,82
1122,11
1123,52
1124,69
1125,3
1126,23
1127,82
1128,8
1129,2
1130,1
1131,55
1132,1
1133,13
1134,2
1135,1
1136,1
1137,1
1138,63
1139,68
1140,1
1141,1
1142,2
1143,1
1144,1
1145,1
1146,5
1147,40
1148,2
1149,6
1150,33
1151,2
1152,37
1153,1
1154,1
1155,69
1156,1
1157,1
1158,3
1159,14
1160,17
1161,2
1162,8
1163,1
1164,1
1165,5
1166,1
1167,2
1168,43
1169,1
1170,1
1171,15
1172,63
1173,5
1174,77
1175,1
1176,1
1177,1
1178,70
1179,2
1180,14
1181,1
1182,1
1183,92
1184,1
1185,1
1186,9
1187,15
1188,1
1189,1
1190,3
1191,17
1192,54
1193,12
1194,22
1195,1
1196,84
1197,15
1198,2
1199,2
1200,94
1201,55
1202,1
1203,22
1204,22
1205,1
1206,1
1207,94
1208,13
1209,1
1210,2
1211,1
1212,1
1213,1
1214,2
1215,21
1216,85
1217,1
1218,2
1219,71
1220,23
1221,1
1222,23
1223,22
1224,23
1225,23
1226,23
1227,1
1228,1
1229,23
1230,14
1231,1
1232,90
1233,1
1234,4
1235,1
1236,22
1237,45
1238,2
1239,1
1240,1
1241,1
1242,22
1243,1
1244,3
1245,21
1246,1
1247,17
1248,1
1249,85
1250,23
1251,23
1252,23
1253,23
1254,1
1255,1
1256,85
1257,2
1258,1
1259,1
1260,15
1261,1
1262,5
1263,1
1264,1
1265,22
1266,2
1267,27
1268,1
1269,1
1270,1
1271,1
1272,1
1273,2
1274,17
1275,70
1276,1
1277,23
1278,22
1279,1
1280,86
1281,1
1282,3
1283,1
1284,64
1285,1
1286,10
1287,50
1288,14
1289,2
1290,69
1291,1
1292,3
1293,64
1294,31
1295,1
1296,1
1297,9
1298,2
1299,1
1300,23
1301,23
1302,22
1303,1
1304,3
1305,23
1306,22
1307,20
1308,69
1309,23
1310,1
1311,3
1312,1
1313,10
1314,84
1315,6
1316,1
1317,7
1318,8
1319,84
1320,86
1321,1
1322,1
1323,1
1324,94
1325,1
1326,1
1327,1
1328,1
1329,23
1330,1
1331,1
1332,61
1333,3
1334,6
1335,23
1336,1
1337,3
1338,3
1339,1
1340,75
1341,1
1342,1
1343,2
1344,15
1345,1
1346,2
1347,35
1348,2
1349,1
1350,9
1351,1
1352,21
1353,85
1354,94
1355,1
1356,1
1357,29
1358,1
1359,1
1360,1
1361,1
1362,1
1363,89
1364,42
1365,1
1366,1
1367,3
1368,22
1369,68
1370,2
1371,57
1372,1
1373,45
1374,1
1375,1
1376,1
1377,2
1378,36
1379,22
1380,9
1381,23
1382,2
1383,65
1384,48
1385,44
1386,1
1387,1
1388,2
1389,1
1390,1
1391,14
1392,1
1393,1
1394,24
1395,1
1396,3
1397,63
1398,10
1399,15
1400,2
1401,2
1402,54
1403,1
1404,22
1405,22
1406,13
1407,1
1408,1
1409,2
1410,1
1411,1
1412,2
1413,3
1414,22
1415,1
1416,2
1417,15
1418,54
1419,14
1420,15
1421,2
1422,22
1423,1
1424,14
1425,1
1426,5
1427,1
1428,1
1429,1
1430,63
1431,31
1432,23
1433,23
1434,3
1435,5
1436,4
1437,37
1438,1
1439,2
1440,6
1441,15
1442,1
1443,1
1444,2
1445,2
1446,14
1447,1
1448,1
1449,1
1450,1
1451,23
1452,23
1453,92
1454,1
1455,1
1456,69
1457,1
1458,1
1459,1
1460,14
1461,1
1462,22
1463,5
1464,83
1465,1
1466,1
1467,1
1468,2
1469,1
1470,1
1471,1
1472,11
1473,22
1474,1
1475,1
1476,22
1477,1
1478,5
1479,1
1480,3
1481,14
1482,68
1483,1
1484,17
1485,1
1486,1
1487,2
1488,6
1489,17
1490,3
1491,93
1492,1
1493,1
1494,18
1495,22
1496,1
1497,1
1498,1
1499,64
1500,2
1501,1
1502,1
1503,55
1504,1
1505,25
1506,1
1507,64
1508,18
1509,3
1510,1
1511,1
1512,1
1513,22
1514,55
1515,1
1516,2
1517,1
1518,12
1519,1
1520,25
1521,1
1522,1
1523,3
1524,1
1525,19
1526,1
1527,69
1528,19
1529,3
1530,2
1531,1
1532,2
1533,1
1534,1
1535,1
1536,1
1537,71
1538,1
1539,1
1540,31
1541,1
1542,4
1543,3
1544,1
1545,87
1546,2
1547,1
1548,84
1549,20
1550,2
1551,23
1552,23
1553,23
1554,1
1555,1
1556,8
1557,1
1558,1
1559,1
1560,3
1561,14
1562,14
1563,2
1564,10
1565,81
1566,43
1567,49
1568,1
1569,1
1570,1
1571,22
1572,1
1573,14
1574,1
1575,21
1576,1
1577,1
1578,5
1579,83
1580,1
1581,1
1582,92
1583,1
1584,87
1585,2
1586,23
1587,6
1588,5
1589,95
1590,1
1591,3
1592,1
1593,1
1594,22
1595,1
1596,1
1597,2
1598,1
1599,1
1600,95
1601,1
1602,19
1603,3
1604,3
1605,2
1606,1
1607,85
1608,95
1609,1
1610,1
1611,1
1612,2
1613,93
1614,1
1615,1
1616,87
1617,2
1618,22
1619,20
1620,21
1621,1
1622,3
1623,83
1624,94
1625,1
1626,3
1627,7
1628,7
1629,1
1630,1
1631,3
1632,1
1633,3
1634,1
1635,1
1636,23
1637,68
1638,1
1639,94
1640,2
1641,17
1642,2
1643,1
1644,1
1645,1
1646,1
1647,3
1648,2
1649,2
1650,6
1651,1
1652,1
1653,1
1654,19
1655,89
1656,3
1657,1
1658,1
1659,8
1660,1
1661,1
1662,22
1663,1
1664,1
1665,5
1666,5
1667,1
1668,1
1669,23
1670,44
1671,1
1672,21
1673,23
1674,1
1675,5
1676,3
1677,1
1678,19
1679,1
1680,23
1681,1
1682,1
1683,1
1684,1
1685,1
1686,69
1687,1
1688,1
1689,1
1690,94
1691,81
1692,1
1693,2
1694,6
1695,1
1696,1
1697,69
1698,1
1699,2
1700,89
1701,1
1702,1
1703,93
1704,1
1705,13
1706,1
1707,31
1708,2
1709,91
1710,1
1711,1
1712,1
1713,2
1714,94
1715,2
1716,54
1717,9
1718,1
1719,82
1720,3
1721,3
1722,1
1723,68
1724,1
1725,1
1726,1
1727,31
1728,63
1729,1
1730,1
1731,94
1732,70
1733,1
1734,1
1735,1
1736,1
1737,2
1738,3
1739,62
1740,1
1741,1
1742,2
1743,90
1744,1
1745,66
1746,1
1747,1
1748,1
1749,1
1750,22
1751,23
1752,14
1753,2
1754,34
1755,1
1756,9
1757,9
1758,1
1759,1
1760,90
1761,1
1762,1
1763,1
1764,13
1765,94
1766,1
1767,1
1768,2
1769,1
1770,12
1771,1
1772,1
1773,7
1774,1
1775,1
1776,58
1777,79
1778,68
1779,12
1780,1
1781,3
1782,2
1783,2
1784,91
1785,20
1786,1
1787,22
1788,2
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,2
1798,1
1799,42
1800,50
1801,1
1802,3
1803,23
1804,5
1805,4
1806,2
1807,45
1808,2
1809,23
1810,23
1811,1
1812,94
1813,1
1814,1
1815,95
1816,54
1817,2
1818,7
1819,1
1820,82
1821,3
1822,1
1823,1
1824,49
1825,2
1826,3
1827,22
1828,1
1829,22
1830,1
1831,1
1832,68
1833,1
1834,1
1835,1
1836,68
1837,1
1838,2
1839,17
1840,1
1841,8
1842,1
1843,15
1844,1
1845,3
1846,1
1847,61
1848,2
1849,3
1850,2
1851,31
1852,64
1853,1
1854,71
1855,1
1856,17
1857,1
1858,94
1859,1
1860,17
1861,70
1862,1
1863,62
1864,14
1865,2
1866,1
1867,55
1868,12
1869,2
1870,1
1871,1
1872,1
1873,61
1874,1
1875,2
1876,4
1877,16
1878,49
1879,1
1880,45
1881,45
1882,1
1883,5
1884,1
1885,2
1886,23
1887,3
1888,62
1889,1
1890,1
1891,2
1892,23
1893,91
1894,4
1895,1
1896,3
1897,1
1898,66
1899,1
1900,1
1901,3
1902,82
1903,7
1904,1
1905,20
1906,1
1907,23
1908,2
1909,1
1910,10
1911,1
1912,81
1913,22
1914,1
1915,1
1916,1
1917,22
1918,20
1919,1
1920,2
1921,1
1922,23
1923,43
1924,2
1925,49
1926,43
1927,5
1928,4
1929,23
1930,1
1931,14
1932,2
1933,34
1934,1
1935,9
1936,1
1937,1
1938,9
1939,1
1940,21
1941,86
1942,1
1943,1
1944,1
1945,91
1946,1
1947,1
1948,1
1949,1
1950,1
1951,14
1952,1
1953,1
1954,6
1955,7
1956,63
1957,31
1958,23
1959,1
1960,23
1961,1
1962,17
1963,93
1964,1
1965,1
1966,22
1967,1
1968,14
1969,1
1970,20
1971,1
1972,1
1973,1
1974,2
1975,1
1976,12
1977,1
1978,1
1979,7
1980,1
1981,21
1982,1
1983,4
1984,55
1985,25
1986,65
1987,18
1988,54
1989,1
1990,1
1991,1
1992,22
1993,2
1994,91
1995,3
1996,20
1997,1
1998,1
1999,19
2000,3
2001,2
2002,7
2003,86
2004,1
2005,69
2006,1
2007,1
2008,64
2009,2
2010,1
2011,1
2012,10
2013,2
2014,1
2015,50
2016,2
2017,1
2018,14
2019,3
2020,3
2021,17
2022,69
2023,1
2024,5
2025,5
2026,83
2027,42
2028,51
2029,1
2030,1
2031,1
2032,23
2033,5
2034,1
2035,4
2036,2
2037,45
2038,2
2039,1
2040,92
2041,14
2042,3
2043,15
2044,2
2045,1
2046,1
2047,21
2048,1
2049,1
2050,3
2051,1
2052,23
2053,1
2054,1
2055,94
2056,64
2057,1
2058,95
2059,1
2060,1
2061,7
2062,1
2063,82
2064,3
2065,2
2066,1
2067,1
2068,1
2069,49
2070,2
2071,3
2072,31
2073,22
2074,1
2075,13
2076,9
2077,52
2078,1
2079,1
2080,94
2081,1
2082,82
2083,5
2084,2
2085,3
2086,23
2087,3
2088,72
2089,52
2090,6
2091,1
2092,68
2093,1
2094,1
2095,1
2096,1
2097,66
2098,1
2099,1
2100,1
2101,9
2102,5
2103,13
2104,1
2105,95
2106,17
2107,3
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,8
2116,1
2117,15
2118,1
2119,15
2120,3
2121,1
2122,1
2123,3
2124,19
2125,1
2126,1
2127,61
2128,2
2129,78
2130,1
2131,1
2132,1
2133,3
2134,2
2135,31
2136,64
2137,1
2138,1
2139,1
2140,2
2141,1
2142,60
2143,1
2144,3
2145,3
2146,1
2147,2
2148,16
2149,1
2150,23
2151,1
2152,3
2153,19
2154,72
2155,1
2156,1
2157,1
2158,1
2159,1
2160,92
2161,2
2162,1
2163,17
2164,70
2165,1
2166,20
2167,11
2168,69
2169,3
2170,14
2171,2
2172,1
2173,55
2174,1
2175,12
2176,2
2177,1
2178,1
2179,1
2180,61
2181,1
2182,2
2183,4
2184,16
2185,50
2186,1
2187,45
2188,2
2189,36
2190,2
2191,45
2192,1
2193,1
2194,16
2195,10
2196,5
2197,9
2198,2
2199,1
2200,1
2201,5
2202,1
2203,1
2204,1
2205,92
2206,1
2207,2
2208,3
2209,22
2210,1
2211,1
2212,2
2213,2
2214,13
2215,52
2216,14
2217,23
2218,23
2219,21
2220,3
2221,62
2222,1
2223,1
2224,2
2225,23
2226,1
2227,90
2228,4
2229,1
2230,15
2231,1
2232,22
2233,3
2234,1
2235,63
2236,1
2237,1
2238,82
2239,23
2240,85
2241,2
2242,1
2243,15
2244,7
2245,1
2246,1
2247,20
2248,23
2249,1
2250,2
2251,89
2252,3
2253,1
2254,1
2255,1
2256,1
2257,1
2258,6
2259,5
2260,2
2261,27
2262,3
2263,1
2264,1
2265,13
2266,81
2267,1
2268,2
2269,1
2270,1
2271,22
2272,1
2273,86
2274,1
2275,60
2276,1
2277,63
2278,31
2279,2
2280,1
2281,7
2282,1
2283,22
2284,1
2285,22
2286,20
2287,23
2288,1
2289,1
2290,23
2291,1
2292,1
2293,94
2294,1
2295,7
2296,85
2297,16
2298,1
2299,23
2300,1
2301,1
2302,61
2303,3
2304,52
2305,45
2306,5
2307,4
2308,23
2309,1
2310,14
2311,1
2312,2
2313,32
2314,2
2315,1
2316,9
2317,23
2318,85
2319,94
2320,1
2321,1
2322,2
2323,30
2324,1
2325,1
2326,2
2327,1
2328,3
2329,22
2330,9
2331,1
2332,1
2333,2
2334,61
2335,33
2336,25
2337,1
2338,1
2339,1
2340,2
2341,1
2342,23
2343,21
2344,86
2345,1
2346,1
2347,1
2348,23
2349,91
2350,1
2351,1
2352,1
2353,1
2354,1
2355,85
2356,14
2357,82
2358,1
2359,5
2360,6
2361,7
2362,1
2363,63
2364,31
2365,23
2366,23
2367,3
2368,1
2369,1
2370,31
2371,22
2372,8
2373,1
2374,23
2375,1
2376,63
2377,1
2378,93
2379,1
2380,1
2381,22
2382,1
2383,1
2384,14
2385,1
2386,20
2387,1
2388,2
2389,2
2390,68
2391,1
2392,23
2393,7
2394,1
2395,17
2396,93
2397,1
2398,1
2399,22
2400,1
2401,1
2402,3
2403,55
2404,25
2405,1
2406,64
2407,18
2408,3
2409,1
2410,1
2411,1
2412,22
2413,1
2414,2
2415,3
2416,1
2417,19
2418,1
2419,19
2420,3
2421,7
2422,4
2423,22
2424,1
2425,3
2426,1
2427,4
2428,62
2429,1
2430,1
2431,89
2432,2
2433,1
2434,1
2435,1
2436,66
2437,1
2438,2
2439,1
2440,87
2441,2
2442,1
2443,1
2444,2
2445,1
2446,22
2447,2
2448,10
2449,81
2450,1
2451,1
2452,87
2453,2
2454,6
2455,5
2456,1
2457,1
2458,1
2459,1
2460,2
2461,2
2462,13
2463,52
2464,20
2465,1
2466,1
2467,7
2468,1
2469,8
2470,84
2471,1
2472,2
2473,22
2474,86
2475,1
2476,1
2477,1
2478,87
2479,20
2480,2
2481,5
2482,1
2483,20
2484,1
2485,82
2486,1
2487,42
2488,93
2489,1
2490,92
2491,1
2492,3
2493,1
2494,19
2495,84
2496,1
2497,1
2498,93
2499,1
2500,1
2501,3
2502,1
2503,1
2504,1
2505,19
2506,94
2507,22
2508,1
2509,1
2510,91
2511,1
2512,1
2513,3
2514,1
2515,1
2516,3
2517,82
2518,7
2519,1
2520,92
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,45
2528,1
2529,82
2530,1
2531,1
2532,92
2533,23
2534,14
2535,3
2536,3
2537,95
2538,3
2539,15
2540,1
2541,1
2542,21
2543,1
2544,1
2545,1
2546,89
2547,1
2548,1
2549,3
2550,1
2551,19
2552,1
2553,1
2554,1
2555,93
2556,1
2557,1
2558,1
2559,94
2560,7
2561,1
2562,94
2563,64
2564,23
2565,85
2566,95
2567,1
2568,1
2569,2
2570,1
2571,3
2572,14
2573,71
2574,1
2575,1
2576,2
2577,1
2578,56
2579,2
2580,1
2581,1
2582,3
2583,1
2584,31
2585,1
2586,1
2587,22
2588,1
2589,1
2590,1
2591,20
2592,1
2593,93
2594,1
2595,13
2596,9
2597,3
2598,1
2599,2
2600,82
2601,2
2602,6
2603,1
2604,2
2605,2
2606,2
2607,13
2608,94
2609,2
2610,54
2611,1
2612,1
2613,66
2614,1
2615,1
2616,1
2617,23
2618,9
2619,5
2620,13
2621,95
2622,1
2623,1
2624,1
2625,1
2626,1
2627,3
2628,95
2629,1
2630,1
2631,67
2632,1
2633,1
2634,2
2635,61
2636,3
2637,17
2638,17
2639,59
2640,1
2641,1
2642,2
2643,6
2644,45
2645,23
2646,3
2647,82
2648,7
2649,1
2650,23
2651,1
2652,13
2653,23
2654,23
2655,1
2656,22
2657,7
2658,3
2659,1
2660,1
2661,21
2662,1
2663,1
2664,3
2665,9
2666,3
2667,1
2668,1
2669,15
2670,1
2671,77
2672,1
2673,1
2674,1
2675,1
2676,1
2677,2
2678,1
2679,59
2680,3
2681,3
2682,16
2683,23
2684,1
2685,1
2686,2
2687,36
2688,2
2689,1
2690,16
2691,10
2692,5
2693,1
2694,92
2695,1
2696,3
2697,14
2698,85
2699,1
2700,15
2701,92
2702,1
2703,1
2704,1
2705,1
2706,2
2707,29
2708,1
2709,1
2710,14
2711,1
2712,1
2713,61
2714,46
2715,1
2716,1
2717,1
2718,1
2719,23
2720,1
2721,4
2722,22
2723,1
2724,4
2725,1
2726,89
2727,1
2728,1
2729,1
2730,19
2731,1
2732,1
2733,93
2734,1
2735,1
2736,3
2737,23
2738,1
2739,2
2740,1
2741,60
2742,1
2743,3
2744,1
2745,3
2746,1
2747,22
2748,1
2749,1
2750,3
2751,68
2752,1
2753,2
2754,59
2755,1
2756,45
2757,1
2758,23
2759,16
2760,1
2761,4
2762,19
2763,1
2764,1
2765,22
2766,1
2767,3
2768,23
2769,19
2770,1
2771,19
2772,1
2773,1
2774,2
2775,43
2776,23
2777,1
2778,1
2779,1
2780,1
2781,1
2782,2
2783,37
2784,14
2785,5
2786,74
2787,2
2788,19
2789,1
2790,1
2791,94
2792,1
2793,72
2794,23
2795,3
2796,2
2797,1
2798,17
2799,23
2800,23
2801,70
2802,23
2803,1
2804,20
2805,82
2806,11
2807,52
2808,69
2809,3
2810,23
2811,82
2812,8
2813,2
2814,1
2815,55
2816,1
2817,13
2818,2
2819,1
2820,1
2821,1
2822,63
2823,68
2824,1
2825,1
2826,2
2827,1
2828,1
2829,1
2830,5
2831,40
2832,2
2833,6
2834,33
2835,2
2836,37
2837,1
2838,1
2839,69
2840,1
2841,1
2842,3
2843,14
2844,17
2845,2
2846,8
2847,1
2848,1
2849,5
2850,1
2851,2
2852,43
2853,1
2854,1
2855,15
2856,63
2857,5
2858,77
2859,1
2860,1
2861,1
2862,70
2863,2
2864,14
2865,1
2866,1
2867,92
2868,1
2869,1
2870,9
2871,15
2872,1
2873,1
2874,3
2875,17
2876,54
2877,12
2878,22
2879,1
2880,84
2881,15
2882,2
2883,2
2884,94
2885,55
2886,1
2887,22
2888,22
2889,1
2890,1
2891,94
2892,13
2893,1
2894,2
2895,1
2896,1
2897,1
2898,2
2899,21
2900,85
2901,1
2902,2
2903,71
2904,23
2905,1
2906,23
2907,22
2908,23
2909,23
2910,23
2911,1
2912,1
2913,23
2914,14
2915,1
2916,90
2917,1
2918,4
2919,1
2920,22
2921,45
2922,2
2923,1
2924,1
2925,1
2926,22
2927,1
2928,3
2929,21
2930,1
2931,17
2932,1
2933,85
2934,23
2935,23
2936,23
2937,23
2938,1
2939,1
2940,85
2941,2
2942,1
2943,1
2944,15
2945,1
2946,5
2947,1
2948,1
2949,22
2950,2
2951,27
2952,1
2953,1
2954,1
2955,1
2956,1
2957,2
2958,17
2959,70
2960,1
2961,23
2962,22
2963,1
2964,86
2965,1
2966,3
2967,1
2968,64
2969,1
2970,10
2971,50
2972,14
2973,2
2974,69
2975,1
2976,3
2977,64
2978,31
2979,1
2980,1
2981,9
2982,2
2983,1
2984,23
2985,23
2986,22
2987,1
2988,3
2989,23
2990,22
2991,20
2992,69
2993,23
2994,1
2995,3
2996,1
